State Name,District Name,Block Name,Panchayat Name,Total Registered HH,Total Registered Persons,SC HH,SC Persons,ST HH,ST Persons,Male Persons,Female Persons
PUNJAB,FATEHGARH SAHIB,SIRHIND,ashakpura,11,17,1,1,0,0,12,5
PUNJAB,FATEHGARH SAHIB,SIRHIND,ATTAPUR,181,291,141,238,0,0,136,155
PUNJAB,FATEHGARH SAHIB,SIRHIND,BADHACUHHI KALAN,559,1060,328,680,1,1,541,519
PUNJAB,FATEHGARH SAHIB,SIRHIND,BADHAUCHHI KHURD,77,160,61,136,0,0,77,83
PUNJAB,FATEHGARH SAHIB,SIRHIND,BAG SIKANDER,140,250,92,187,0,0,151,99
PUNJAB,FATEHGARH SAHIB,SIRHIND,BAGRIAN,133,220,107,184,0,0,90,130
PUNJAB,FATEHGARH SAHIB,SIRHIND,BALPUR,267,368,191,272,0,0,120,248
PUNJAB,FATEHGARH SAHIB,SIRHIND,BASANT PURA,60,75,19,23,0,0,36,39
PUNJAB,FATEHGARH SAHIB,SIRHIND,BEHLOLPUR,173,350,99,221,1,1,196,154
PUNJAB,FATEHGARH SAHIB,SIRHIND,BHAL MAJRA,176,292,102,190,0,0,131,161
PUNJAB,FATEHGARH SAHIB,SIRHIND,BHAMARSI BULAND,230,410,173,314,0,0,171,239
PUNJAB,FATEHGARH SAHIB,SIRHIND,BHAMARSI JER,246,390,190,319,0,0,187,203
PUNJAB,FATEHGARH SAHIB,SIRHIND,BIR BHAMARSI,63,127,27,77,0,0,69,58
PUNJAB,FATEHGARH SAHIB,SIRHIND,BUCHREY,216,354,136,243,0,0,150,204
PUNJAB,FATEHGARH SAHIB,SIRHIND,BULEVAS MUKANDPURA,50,106,10,32,0,0,67,39
PUNJAB,FATEHGARH SAHIB,SIRHIND,CHANALON,47,91,28,65,0,0,45,46
PUNJAB,FATEHGARH SAHIB,SIRHIND,CHANARTHAL KALAN,460,662,339,520,0,0,320,342
PUNJAB,FATEHGARH SAHIB,SIRHIND,CHANARTHAL KHURD,196,320,137,239,0,0,145,175
PUNJAB,FATEHGARH SAHIB,SIRHIND,CHANNO,211,310,124,192,0,0,144,166
PUNJAB,FATEHGARH SAHIB,SIRHIND,CHHALERI KALAN,223,322,169,250,0,0,160,162
PUNJAB,FATEHGARH SAHIB,SIRHIND,CHHALERI KHURD/HASSANPUR,83,128,14,22,0,0,75,53
PUNJAB,FATEHGARH SAHIB,SIRHIND,DERA MIR MERAN,186,263,85,134,0,0,144,119
PUNJAB,FATEHGARH SAHIB,SIRHIND,DHATONDA,243,442,170,327,0,0,224,218
PUNJAB,FATEHGARH SAHIB,SIRHIND,DITTUPUR FAQIRAN,78,147,42,92,0,0,67,80
PUNJAB,FATEHGARH SAHIB,SIRHIND,FATEHPUR,72,126,60,113,0,0,62,64
PUNJAB,FATEHGARH SAHIB,SIRHIND,FEROZPUR,186,263,160,231,0,0,120,143
PUNJAB,FATEHGARH SAHIB,SIRHIND,GUNIA MAJRA,122,190,68,112,0,0,89,101
PUNJAB,FATEHGARH SAHIB,SIRHIND,HALOTALI,132,224,87,165,0,0,97,127
PUNJAB,FATEHGARH SAHIB,SIRHIND,HARBANSPUR,244,382,126,209,0,0,168,214
PUNJAB,FATEHGARH SAHIB,SIRHIND,HARLALPURA,133,220,79,139,0,0,127,93
PUNJAB,FATEHGARH SAHIB,SIRHIND,HUSAIN PURA,143,262,126,244,0,0,140,122
PUNJAB,FATEHGARH SAHIB,SIRHIND,JAGO CHANATHAL,198,357,147,275,0,0,165,192
PUNJAB,FATEHGARH SAHIB,SIRHIND,JAKHWALI,283,462,156,286,0,0,218,244
PUNJAB,FATEHGARH SAHIB,SIRHIND,JALHA,275,354,190,264,0,0,112,242
PUNJAB,FATEHGARH SAHIB,SIRHIND,JANDALI,125,178,76,113,0,0,107,71
PUNJAB,FATEHGARH SAHIB,SIRHIND,JHINGRAN,123,207,58,101,0,0,103,104
PUNJAB,FATEHGARH SAHIB,SIRHIND,KHAN PUR,96,126,54,72,0,0,59,67
PUNJAB,FATEHGARH SAHIB,SIRHIND,KHANPUR,156,231,136,208,1,1,96,135
PUNJAB,FATEHGARH SAHIB,SIRHIND,KHAREY,112,158,79,121,0,0,60,98
PUNJAB,FATEHGARH SAHIB,SIRHIND,KHARORA,150,218,75,122,0,0,102,116
PUNJAB,FATEHGARH SAHIB,SIRHIND,KHARORI,176,241,88,118,0,0,107,134
PUNJAB,FATEHGARH SAHIB,SIRHIND,KHERI,116,169,50,84,0,0,72,97
PUNJAB,FATEHGARH SAHIB,SIRHIND,KHOJE MAJRA,142,216,79,139,0,0,110,106
PUNJAB,FATEHGARH SAHIB,SIRHIND,KOTLA JATAN,159,307,98,188,0,0,161,146
PUNJAB,FATEHGARH SAHIB,SIRHIND,LATOUR,132,266,62,124,0,0,128,138
PUNJAB,FATEHGARH SAHIB,SIRHIND,MADHO PUR,130,205,101,164,0,0,73,132
PUNJAB,FATEHGARH SAHIB,SIRHIND,MAHADIAN,184,284,146,238,0,0,154,130
PUNJAB,FATEHGARH SAHIB,SIRHIND,MAJRA NIDHE WALA,65,101,53,86,0,0,43,58
PUNJAB,FATEHGARH SAHIB,SIRHIND,MAJRI AZIM,46,77,7,10,0,0,43,34
PUNJAB,FATEHGARH SAHIB,SIRHIND,MAJRI FATAK,98,176,69,133,0,0,85,91
PUNJAB,FATEHGARH SAHIB,SIRHIND,MAJRI SODIAN,71,109,35,61,0,0,58,51
PUNJAB,FATEHGARH SAHIB,SIRHIND,MALAK PUR,46,90,33,75,0,0,42,48
PUNJAB,FATEHGARH SAHIB,SIRHIND,MALKO MAJRA,107,182,76,138,0,0,83,99
PUNJAB,FATEHGARH SAHIB,SIRHIND,MANDOUR,99,156,85,139,0,0,77,79
PUNJAB,FATEHGARH SAHIB,SIRHIND,MIR PUR,111,188,97,170,0,0,98,90
PUNJAB,FATEHGARH SAHIB,SIRHIND,MIRPUR,38,93,32,81,0,0,49,44
PUNJAB,FATEHGARH SAHIB,SIRHIND,MOHAMADI PUR,145,195,123,165,0,0,80,115
PUNJAB,FATEHGARH SAHIB,SIRHIND,MULAN PUR KALAN,70,129,57,109,0,0,64,65
PUNJAB,FATEHGARH SAHIB,SIRHIND,MULAN PUR KHURD,126,187,58,105,1,1,76,111
PUNJAB,FATEHGARH SAHIB,SIRHIND,MULEPUR,389,732,178,371,0,0,405,327
PUNJAB,FATEHGARH SAHIB,SIRHIND,NALINA KALAN,188,285,100,173,0,0,140,145
PUNJAB,FATEHGARH SAHIB,SIRHIND,NALINA KHURD,114,228,43,92,0,0,107,121
PUNJAB,FATEHGARH SAHIB,SIRHIND,NALINI,263,509,160,321,0,0,244,265
PUNJAB,FATEHGARH SAHIB,SIRHIND,NARIANGARH CHHANA,192,320,162,278,0,0,120,200
PUNJAB,FATEHGARH SAHIB,SIRHIND,NARIANPURA/CHOURWALA,151,237,103,168,0,0,114,123
PUNJAB,FATEHGARH SAHIB,SIRHIND,NOU LAKHA,217,341,133,226,0,0,161,180
PUNJAB,FATEHGARH SAHIB,SIRHIND,PANDRALI,292,437,158,252,0,0,201,236
PUNJAB,FATEHGARH SAHIB,SIRHIND,PANJOLA,134,239,63,117,0,0,114,125
PUNJAB,FATEHGARH SAHIB,SIRHIND,PANJOLI KALAN,202,364,143,277,0,0,168,196
PUNJAB,FATEHGARH SAHIB,SIRHIND,PANJOLI KHURD,67,123,17,34,0,0,60,63
PUNJAB,FATEHGARH SAHIB,SIRHIND,POLA,259,431,117,244,1,1,215,216
PUNJAB,FATEHGARH SAHIB,SIRHIND,RAJINDER NAGAR,168,231,143,205,1,1,88,143
PUNJAB,FATEHGARH SAHIB,SIRHIND,RATTAN GARH,19,24,0,0,0,0,12,12
PUNJAB,FATEHGARH SAHIB,SIRHIND,REONA BHOLA,184,312,39,88,0,0,167,145
PUNJAB,FATEHGARH SAHIB,SIRHIND,REONA NIWAN,93,157,43,81,0,0,78,79
PUNJAB,FATEHGARH SAHIB,SIRHIND,REONA UCHA,303,450,148,258,0,0,227,223
PUNJAB,FATEHGARH SAHIB,SIRHIND,RURAL TALAIAN,19,27,4,7,0,0,20,7
PUNJAB,FATEHGARH SAHIB,SIRHIND,RURKEE,267,434,204,355,0,0,202,232
PUNJAB,FATEHGARH SAHIB,SIRHIND,SAIFAL PUR,89,158,58,116,1,1,75,83
PUNJAB,FATEHGARH SAHIB,SIRHIND,SANGAT PUR SODHIAN,195,304,127,217,0,0,148,156
PUNJAB,FATEHGARH SAHIB,SIRHIND,SANI PUR,252,382,135,220,0,0,171,211
PUNJAB,FATEHGARH SAHIB,SIRHIND,SARANA,113,190,69,133,0,0,88,102
PUNJAB,FATEHGARH SAHIB,SIRHIND,SHAHZADPUR,47,73,27,44,0,0,39,34
PUNJAB,FATEHGARH SAHIB,SIRHIND,SHEKHU PURA,91,157,56,109,0,0,83,74
PUNJAB,FATEHGARH SAHIB,SIRHIND,SIDHU PUR,79,160,63,139,0,0,74,86
PUNJAB,FATEHGARH SAHIB,SIRHIND,SIDHU WAL,32,65,23,52,0,0,28,37
PUNJAB,FATEHGARH SAHIB,SIRHIND,SIDWAN,119,216,51,112,0,0,122,94
PUNJAB,FATEHGARH SAHIB,SIRHIND,SONDA,176,267,97,156,0,0,126,141
PUNJAB,FATEHGARH SAHIB,SIRHIND,SUHAG HERI,246,439,134,290,0,0,246,193
PUNJAB,FATEHGARH SAHIB,SIRHIND,TANA,144,250,35,62,0,0,133,117
PUNJAB,FATEHGARH SAHIB,SIRHIND,TARKHAN MAJRA,227,327,197,287,0,0,126,201
PUNJAB,FATEHGARH SAHIB,SIRHIND,VAZIR NAGAR,138,301,95,218,0,0,142,159
PUNJAB,FATEHGARH SAHIB,SIRHIND,VAZIRA BAD,103,148,48,80,1,1,69,79
